item_id	name	description	unit_price	category	sku	stock	pic_filename
5844	lixeira com pedal 20l preta		50.00	UTILIDADES	7908439804899	1.000	NULL
5845	lixeira com pedal 7 l e meio  inplast		21.00	Geral	NULL	1.000	NULL
5846	lixeira com pedal label inox		50.00	UTILIDADES	7908439804882	1.000	NULL
5847	lixeira com tampa 30 litros  verde		30.00	COZINHA	7898919089093	1.000	NULL
5848	LIXEIRA COM TAMPA E RODAS 100L PRETA		95.00	UTILIDADES	7908439801195	1.000	NULL
5849	LIXEIRA COM TANP BASCULANTE 3,6 L		10.00	Geral	7898378695613	1.000	NULL
5850	lixeira de 100 litros		85.00	Geral	NULL	1.000	NULL
5851	LIXEIRA DE PIA 3,5L ERCAPLAST BASCULANTE		10.00	UTILIDADES	7898264711427	1.000	NULL
5852	LIXEIRA DECORADA 13 LTS		25.00	Geral	7898635510673	1.000	NULL
5853	LIXEIRA ECO NATURE BASCULANTE  12 LTS		25.00	Geral	7896952530695	1.000	NULL
5854	LIXEIRA ELEGANCE C OM PEDAL 7,5 LTS		15.00	UTILIDADES	7898948180150	1.000	NULL
5855	LIXEIRA ESCRITÓRIO CLIK REDONDA   10 l		30.00	UTILIDADES	7908439804257	1.000	NULL
5856	LIXEIRA JAGUAR		32.00	Geral	7896952500186	1.000	NULL
5857	LIXEIRA JAGUAR 40 LT  C, PEDAL PRETA		82.00	Geral	7896952530749	1.000	NULL
5858	LIXEIRA LABEL 10L METALIZADA		30.00	UTILIDADES	7908439805445	1.000	NULL
5859	LIXEIRA N°8 C/TAMPA PLASMARC		8.00	UTILIDADES	7898948178089	1.000	NULL
5860	LIXEIRA PEDAL 13 LITROS QUADRADA		28.00	Geral	7898635511878	1.000	NULL
5861	lixeira pedal 14 litros		30.00	Geral	NULL	1.000	NULL
5862	LIXEIRA PEDAL 7,5 LTS AQUARELA		21.00	UTILIDADES	7897649769190	1.000	NULL
5863	LIXEIRA PEDAL REDONDA PRETA 12L		30.00	COZINHA	7908439800266	1.000	NULL
5864	lixeira pia abre preta 35 l arqplat		75.00	COZINHA	7908439805889	1.000	NULL
5865	LIXEIRA PLUS 15L PRETA COM PEDAL - SILVERBLACK		30.00	UTILIDADES	7897698221076	1.000	NULL
5866	LIXEIRA POP 10L		20.00	Geral	7897698221038	1.000	NULL
5867	LIXEIRA POP 30L - SILVERBLACK		35.00	UTILIDADES	7897698221021	1.000	NULL
5868	LIXEIRA POP C/ TAMPA 30 L		30.00	Geral	7897698207865	1.000	NULL
5869	LIXEIRA POP C/TAMPA 30L		40.00	Geral	NULL	1.000	NULL
5870	LIXEIRA PRETA C/ PEDAL 13L QUADRADA		25.00	UTILIDADES	7898149710736	1.000	NULL
5871	LIXEIRA PRETA C/PEDAL 7,5L		25.00	UTILIDADES	7896042034942	1.000	NULL
5872	lixeira preta de pia  5 litros ratan		15.00	COZINHA	7908439805476	1.000	NULL
5873	LIXEIRA PRETA RETANGULAR BLACK 7 LITROS		20.00	COZINHA	7898718622613	1.000	NULL
5874	LIXEIRA QUADRADA C/ PEDAL 14 LTS		30.00	UTILIDADES	7898121653556	1.000	NULL
5875	LIXEIRA QUADRADA C/ PEDAL 7,5 LTS ECO		23.00	JARDINAGEM	7898121653495	1.000	NULL
5876	LIXEIRA QUADRADA INPLAST 14 LTS		30.00	UTILIDADES	7897649768247	1.000	NULL
5877	LIXEIRA QUADRADA PRETA BASCULANTE 7L		20.00	Geral	7898378695606	1.000	NULL
5878	LIXEIRA RATAN 7 LITROS RETANGULAR PRETA		30.00	UTILIDADES	7908439804509	1.000	NULL
5879	LIXEIRA RATAN CINZA PEDAL 7 LITROS		30.00	UTILIDADES	7908439804554	1.000	NULL
5880	LIXEIRA RATTAN C/ TAMPA CLICK 10L PRETA		24.00	JARDINAGEM	7897848705722	1.000	NULL
5881	LIXEIRA REDONDA  UNINJET		15.00	Geral	NULL	1.000	NULL
5882	LIXEIRA REDONDA 12 LITROS LISA		22.00	UTILIDADES	7898961529035	1.000	NULL
5883	LIXEIRA REDONDA 15 POA		28.00	Geral	7898927772284	1.000	NULL
5884	LIXEIRA REDONDA LISA BLACK		25.00	Geral	7898718622606	1.000	NULL
5885	LIXEIRA REDONDA PRATA		25.00	Geral	NULL	1.000	NULL
5886	LIXEIRA REDONDA PRETA  7 L		20.00	COZINHA	7898647191150	1.000	NULL
5887	LIXEIRA RET. CLICK 7,5L		25.00	Geral	7897698237695	1.000	NULL
5888	LIXEIRA RET.CLICK 7,5L - SOULECO		17.50	UTILIDADES	7897698237701	1.000	NULL
5889	lixeira reta 2,5 lmetalizada		17.00	Geral	7897698237718	1.000	NULL
5890	LIXEIRA TELADA 10L ECO		6.00	PLASTICOS	7896952531012	1.000	NULL
5891	LIXEIRA TELADO PRETO QUAD 7L		8.50	UTILIDADES	7896355705072	1.000	NULL
5892	lixeira vermelha  uninjet 6 litros		9.00	Geral	7899335411123	1.000	NULL
5893	LIXEIRINHA DE MESA 2 LITROS		8.00	COZINHA	7908439800334	1.000	NULL
5894	LOL SURPRISE C/6 + BOLA		105.00	BRINQUEDOS	8018060630213	1.000	NULL
5895	lousa  mágica pica pau		30.00	Geral	7896464731917	1.000	NULL
5896	lousa 40x50		27.00	ESCOLAR	7897070880013	1.000	NULL
5897	LOUSA GRANDE		18.00	BRINQUEDOS	7897070902593	1.000	NULL
5898	LOUSA GRANDE INFANTIL		23.00	BRINQUEDOS	NULL	1.000	NULL
5899	LOUSA INFANTIL ESPECIAL		12.00	BRINQUEDOS	7898056628810	1.000	NULL
5900	LOUSA LCD 8,5		16.00	BRINQUEDOS	7899522401029	1.000	NULL
5901	LOUSA MAGICA		30.00	BRINQUEDOS	7908346249066	1.000	NULL
5902	LOUSA MAGICA 16CM ELEFANTE TOYS		10.00	BRINQUEDOS	7899070112002	1.000	NULL
5903	LOUSA MAGICA GRANDE		30.00	BRINQUEDOS	7908339907607	1.000	NULL
5904	LOUSA MAGICA GRANDE 33X23 ESCRITA PRETA		24.00	Geral	7908593515433	1.000	NULL
5905	LOUSA MÁGICA GRANDE SORTIDA  ESCRITA COLORIDA		25.00	BRINQUEDOS	7899984635574	1.000	NULL
5906	LOUSA MÁGICA PEQUENA		15.80	BRINQUEDOS	7898505935346	1.000	NULL
5907	lousa mágica pequena		15.00	Geral	6930305120087	1.000	NULL
5908	lousa mágica pequena azul		8.00	Geral	7898505935339	1.000	NULL
5909	LOUSA MAGICA RISQUE RABISQUE		20.00	Geral	7897447221012	1.000	NULL
5910	LOUSA PEQUENA 25X39		8.50	BRINQUEDOS	7897070900292	1.000	NULL
5911	lousinha infatil		10.00	Geral	NULL	1.000	NULL
5912	LR 44 BATERIA  ELGIN		3.00	Geral	7897013553462	1.000	NULL
5913	LUMINARIA NOTURNA QUADRADA		10.00	Geral	7908161736659	1.000	NULL
5914	LUPA GRANDE		7.00	Geral	NULL	1.000	NULL
5915	LUVA		8.50	Geral	NULL	1.000	NULL
5916	luva  adulto		25.00	Geral	NULL	1.000	NULL
5917	luva  adulto		25.00	Geral	NULL	1.000	NULL
5918	luva  latex m  danny		6.70	Geral	7896353821118	1.000	NULL
5919	LUVA ADULTO		20.00	Geral	NULL	1.000	NULL
5920	LUVA DE BORRACHA DANNY		6.70	Geral	7896353821125	1.000	NULL
5921	LUVA DE PANO		20.00	Geral	NULL	1.000	NULL
5922	LUVA ELASTICA		20.00	Geral	8201946503071	1.000	NULL
5923	luva fem.		25.00	Geral	NULL	1.000	NULL
5924	luva infantil		15.00	Geral	NULL	1.000	NULL
5925	LUVA INFANTIL		10.00	Geral	5609813804093	1.000	NULL
5926	LUVA INFANTIL COLORS		12.00	Geral	NULL	1.000	NULL
5927	luva infantitl		15.00	Geral	NULL	1.000	NULL
5928	LUVA LATEX  G		6.70	UTILIDADES	7898703420521	1.000	NULL
5929	LUVA LATEX  LIGHT TAM P,M,G		6.70	UTILIDADES	7898390942849	1.000	NULL
5930	LUVA LATEX AMARELA T G		6.70	Geral	7896243135714	1.000	NULL
5931	LUVA LÁTEX DANNY		6.70	UTILIDADES	7896353821101	1.000	NULL
5932	LUVA LATEX LIGHT  TAM P		6.70	UTILIDADES	7898390942825	1.000	NULL
5933	LUVA LATEX M		6.70	UTILIDADES	7898703420514	1.000	NULL
5934	LUVA MAGIC STRETCH		8.50	Geral	NULL	1.000	NULL
5935	luva metalizada curta util		15.00	Geral	7898941903206	1.000	NULL
5936	LUVA PLASTICA 100 UND.		5.00	Geral	7898964629831	1.000	NULL
5937	LUVA PRA BEBÊ		12.00	Geral	NULL	1.000	NULL
5938	LUVA PRA BEBÊ		10.00	Geral	NULL	1.000	NULL
5939	LUVA PRETA		10.00	Geral	7890615000075	1.000	NULL
5940	LUVA PRETA		20.00	Geral	NULL	1.000	NULL
5941	LUVA TERMICA 33X18cm		13.00	UTILIDADES	7897750774922	1.000	NULL
5942	LUVA TÉRMICA METALIZADA LEO PLAST		14.00	UTILIDADES	7896396105268	1.000	NULL
5943	LUVA TRICOTADA PRETA KALIPSO		20.00	Geral	7898390943952	1.000	NULL
5944	LUVAS INFANTIL		12.00	Geral	NULL	1.000	NULL
5945	LUVAS MULTIUSO LÁTEX LIGHT 8/M		6.70	UTILIDADES	7898390942832	1.000	NULL
5946	LUVINHA INFANTIL		10.00	Geral	NULL	1.000	NULL
5947	luvinha infantil		15.00	Geral	NULL	1.000	NULL
5948	LUVINHA INFANTIL CAMILA		12.00	Geral	NULL	1.000	NULL
5949	LUZ  BRANCA  12 W  OURO LUX		8.50	Geral	7898324006166	1.000	NULL
5950	LUZ NOTURNA FIX		15.00	Geral	7908725606077	1.000	NULL
5951	MALETA DE PRIMEIROS SOCORROS		40.00	Geral	7908439803137	1.000	NULL
5952	MALETA FEMININA ARQPLAST		40.00	Geral	7908439801270	1.000	NULL
5953	MALETA FOGÃO & CIA		50.00	BRINQUEDOS	7896965253017	1.000	NULL
5954	MALETA MEDIA DE MEDICO		28.50	BRINQUEDOS	7896871903204	1.000	NULL
5955	MAMADEIRA AZUL . ROSA GRANDE		7.00	UTILIDADES	7898139872222	1.000	NULL
5956	MAMADEIRA AZUL BABY LOO		7.00	Geral	7898942927409	1.000	NULL
5957	mamadeira infantil mágica baby princess		7.00	Geral	7898275740430	1.000	NULL
5958	MAMADEIRA INFANTIL P/MENINA 240ml		7.00	Geral	7898719291191	1.000	NULL
5959	MAMADEIRA JUDY		15.00	Geral	7898631550994	1.000	NULL
5960	MAMADEIRA MAGICA SUCO BABY PRINCESS		7.00	BRINQUEDOS	7898275740669	1.000	NULL
5961	MAMADEIRA MAMEKA		8.00	Geral	7898636870585	1.000	NULL
5962	MAMADEIRA MAMEKA AZUL 320 ML		8.00	Geral	7898636870578	1.000	NULL
5963	MAMADEIRA MÉDIA ROSA. AZUL		6.00	UTILIDADES	7898139871386	1.000	NULL
5964	MAMADEIRA ROSA		7.00	Geral	7898942927416	1.000	NULL
5965	MAMADEIRA ROSA/AZUL   mamita		10.00	UTILIDADES	7898179465026	1.000	NULL
5966	MAMADEIRINHA BABY PRINCESS LEITE		7.00	BRINQUEDOS	7898275740645	1.000	NULL
5967	MAMADEIRINHA SUCO BABY PRINCESS		7.00	BRINQUEDOS	7898275740423	1.000	NULL
5968	MANCEBO		75.00	Geral	NULL	1.000	NULL
5969	MANGUEIRA 15 METROS AZUL		45.00	Geral	NULL	1.000	NULL
5970	mangueira 15 mts  sunflex		44.00	Geral	7898290120422	1.000	NULL
5971	MANGUEIRA 15M BARIFLEX		55.00	UTILIDADES	7898904792199	1.000	NULL
5972	mangueira 20 mts celus plast mar		70.00	Geral	7897468603972	1.000	NULL
5973	mangueira de 10 mts bariflex		40.00	JARDINAGEM	7898904792182	1.000	NULL
5974	mangueira de 15 mts poliflex		52.00	JARDINAGEM	7896572304287	1.000	NULL
5975	MANGUEIRA DE 25 MTS TRANCADA - D		74.00	Geral	7898904792212	1.000	NULL
5976	mangueira de gas		12.00	Geral	NULL	1.000	NULL
5977	MANGUEIRA DE JARDIM C/ESGUICHO		53.00	Geral	7908139503320	1.000	NULL
5978	MANGUEIRA DE PVC 20 MTS C/BICO E UNIAO C/REDUÇÃO P/TORNEIRA 3/4,		56.00	UTILIDADES	7898904792205	1.000	NULL
5979	MANGUEIRA GARDEN HOSE 12MM 50FT		69.90	Geral	NULL	1.000	NULL
5980	MANGUEIRA GAS GLP 0,80CM		12.00	Geral	7898476930821	1.000	NULL
5981	MANGUEIRA GAS GLP 1,25M		16.00	Geral	7898476930845	1.000	NULL
5982	MANGUEIRA PRATICA TRANÇADA 25 METROS		70.00	UTILIDADES	7896572304447	1.000	NULL
5983	mangueira sunflex 10 mts		36.00	Geral	7898290120415	1.000	NULL
5984	MANTA   SORTIDAS		55.00	Geral	NULL	1.000	NULL
5985	MANTEIGA DE CACAU		3.80	PERFUMARIA	7898281093292	1.000	NULL
5986	MANTEIGA DE CACAU		4.00	Geral	7898281092189	1.000	NULL
5987	MANTEIGUEIRA		10.00	Geral	7898025470037	1.000	NULL
5988	MAO DE OBRA DE FAZER PRESENTE		2.00	Geral	NULL	1.000	NULL
5989	MAQUIAGEM		15.00	Geral	NULL	1.000	NULL
5990	maquiagem		15.00	Geral	NULL	1.000	NULL
5991	MAQUIAGEM  GD		15.00	Geral	7899632511908	1.000	NULL
5992	MAQUIAGEM  INFANTIL		11.00	BRINQUEDOS	7899605718297	1.000	NULL
5993	MAQUIAGEM DE BONECA		8.00	Geral	7899605776396	1.000	NULL
5994	MAQUIAGEM DISCO TEEN		15.00	Geral	7898590338039	1.000	NULL
5995	MAQUIAGEM DISCOTEEN BRINQUEDO		20.00	Geral	7898590337995	1.000	NULL
5996	MAQUIAGEM GOLFINHO		20.00	BRINQUEDOS	7892020005140	1.000	NULL
5997	MAQUIAGEM GRANDE		16.00	Geral	7908691407579	1.000	NULL
5998	maquiagem infantil		25.00	Geral	7899085148140	1.000	NULL
5999	MAQUIAGEM INFANTIL   DISCO TEEN		20.00	Geral	7898590338176	1.000	NULL
6000	maquiagem infantil disco teen		20.00	Geral	7898590338183	1.000	NULL
6001	MAQUIAGEM INFANTIL DISCO TEEN		15.00	Geral	7898590337957	1.000	NULL
6002	MAQUIAGEM LITTLE BEAULTY		20.00	BRINQUEDOS	7899576629615	1.000	NULL
6003	MAQUIAGEM PEQUENA		12.00	Geral	7899632518181	1.000	NULL
6004	MAQUIAGEM PQ		10.00	Geral	7899632518143	1.000	NULL
6005	marca texto		7.00	Geral	7891360623199	1.000	NULL
6006	MARCA TEXTO		5.00	Geral	7909438059242	1.000	NULL
6007	MARCA TEXTO  CIS		7.00	Geral	7909438059211	1.000	NULL
6008	MARCA TEXTO 2 COR		4.00	Geral	6949053700205	1.000	NULL
6009	MARCA TEXTO 2 PONTAS		7.00	Geral	NULL	1.000	NULL
6010	MARCA TEXTO AMARELO NEWPEN		5.00	ESCOLAR	7896657807030	1.000	NULL
6011	MARCA TEXTO AZUL		4.00	Geral	7897185939354	1.000	NULL
6012	MARCA TEXTO CIS SORTIDO		7.00	Geral	7909438059273	1.000	NULL
6013	MARCA TEXTO COLOR SPOTLINNER		8.00	PAPELARIA	6930691011068	1.000	NULL
6014	marca texto colors hihlighter		5.00	ESCOLAR	NULL	1.000	NULL
6015	MARCA TEXTO EM GEL		8.00	Geral	7909438059365	1.000	NULL
6016	MARCA TEXTO FLUORESCENTE AZUL		4.00	PAPELARIA	NULL	1.000	NULL
6017	MARCA TEXTO HIGHLIGHTER		7.00	Geral	NULL	1.000	NULL
6018	MARCA TEXTO HIGHLIGHTER OFFICE		5.00	Geral	6958347457886	1.000	NULL
6019	marca texto neon 8 cores		20.00	Geral	NULL	1.000	NULL
6020	marca texto neopen		5.00	Geral	7896657807078	1.000	NULL
6021	MARCA TEXTO NEW PEN LARANJA		5.00	ESCOLAR	7896657807085	1.000	NULL
6022	MARCA TEXTO ROSA		5.00	Geral	7896657803322	1.000	NULL
6023	marca texto rosa cis		5.00	Geral	7896326912270	1.000	NULL
6024	MARCA TEXTO ROSA GOLLER		4.00	Geral	7897185939330	1.000	NULL
6025	marca texto roxo cis		5.00	Geral	7909438032030	1.000	NULL
6026	MARCA TEXTO VERDE NEWPEN		5.00	ESCOLAR	7896657807047	1.000	NULL
6027	MARCADOR BRASFORT		5.00	Geral	NULL	1.000	NULL
6028	MARCADOR PERMANENTE		7.00	Geral	6932703580043	1.000	NULL
6029	MARCADOR PERMANENTE GÖLLER SYMBOL		5.00	PAPELARIA	7897185972405	1.000	NULL
6030	MARCADOR PERMANENTE PRETO		5.00	PAPELARIA	7897185972412	1.000	NULL
6031	MARCADOR VERMELHO		6.00	Geral	7909549204791	1.000	NULL
6032	MARINEX   SALADEIRA PEQUENA		16.00	Geral	NULL	1.000	NULL
6033	MARINEX 1,6L VIDRO TEMPERADO		30.00	Geral	7891155064954	1.000	NULL
6034	MARINEX 1,8 L		22.00	Geral	7891155064879	1.000	NULL
6035	MARINEX COM TAMPA 2 L		30.00	VIDROS	7894993108286	1.000	NULL
6036	marinex com tanpa  3,7 l decorada		75.00	VIDROS	7891155042778	1.000	NULL
6037	marinex com tanpa 5 l		85.00	COZINHA	7894993171907	1.000	NULL
6038	MARINEX MARMITA C/ TAMPA 1L		25.00	VIDROS	7894993108262	1.000	NULL
6039	MARINEX MARMITA C/TAMPA		17.00	VIDROS	7894993108255	1.000	NULL
6040	marinex sem tanpa 3,5l		52.00	Geral	7891155042761	1.000	NULL
6041	marmita   polida n 16  redonda		21.50	COZINHA	7898584431098	1.000	NULL
6042	MARMITA  TERMICA   REDONDA   GIGANTE		45.00	Geral	7898924605325	1.000	NULL
6043	MARMITA 1L USUAL EMPILHAVEL		14.00	Geral	7898577791574	1.000	NULL
6044	MARMITA COM PORTA TALHER		16.00	Geral	7896679702900	1.000	NULL
6045	marmita com trava erca		10.50	COZINHA	7898502713459	1.000	NULL
6046	MARMITA ERCA 3 EM 1		10.00	PLASTICOS	7898264711823	1.000	NULL
6047	MARMITA N.14		23.00	ALUMINIO	7898917305577	1.000	NULL
6048	MARMITA N.16 ALUMINIO		25.00	ALUMINIO	7898917305874	1.000	NULL
6049	MARMITA N°12 600ML		15.50	ALUMINIO	7898913194809	1.000	NULL
6050	MARMITA N°14, 800ML		17.50	ALUMINIO	7898913194199	1.000	NULL
6051	MARMITA N°16 1L		25.00	ALUMINIO	7898913194205	1.000	NULL
6052	marmita polida  600 ml		17.50	COZINHA	7898584431074	1.000	NULL
6053	MARMITA POLIDA N 14 MP		15.00	ALUMINIO	7898463540576	1.000	NULL
6054	marmita polida redonda n 14		20.00	Geral	7898584431081	1.000	NULL
6055	MARMITA POLIDA REDONDA N 16		20.00	Geral	7898463540583	1.000	NULL
6056	MARMITA REDONDA 18		22.50	ALUMINIO	7898463541795	1.000	NULL
6057	MARMITA REDONDA N 10		12.00	ALUMINIO	7898463540552	1.000	NULL
6058	MARMITA REDONDA N 12 POLIDA MP		14.00	ALUMINIO	7898463540569	1.000	NULL
6059	MARMITA ROSA		23.50	PLASTICOS	7891115035000	1.000	NULL
6060	MARMITA SOLTA C/TAMPA		0.50	Geral	NULL	1.000	NULL
6061	MARMITA TÉRMICA  RETANGULAR		40.00	COZINHA	7898292690039	1.000	NULL
6062	MARMITA TERMICA BOCA QUENTE		33.00	Geral	7898924605035	1.000	NULL
6063	MARMITA TERMICA REDONDA PEQUENA N°14		25.00	UTILIDADES	7898297172202	1.000	NULL
6064	MARMITA TERMICA redonsa		40.00	ALUMINIO	7898924605028	1.000	NULL
6065	MARMITA TERMICA RETANGULAR		30.00	UTILIDADES	7898297174671	1.000	NULL
6066	marmita vidro		16.10	Geral	7898505945666	1.000	NULL
6067	MARMITEX BM102		36.00	Geral	17898681780379	1.000	NULL
6068	MARMITEX BOM APETITE - EPS		36.00	DESCARTÁVEIS	17898681780522	1.000	NULL
6069	MARMITEX BOM APETITE BM-550Q		36.00	DESCARTÁVEIS	17898681780515	1.000	NULL
6070	MARMITEX SPUMA PAC		40.00	DESCARTÁVEIS	7894474200225	1.000	NULL
6071	MARTELO CHAPOLIN		16.00	BRINQUEDOS	7896464700364	1.000	NULL
6072	martelo de carne		10.00	Geral	7896489400324	1.000	NULL
6073	martelo de carne madeira		6.80	UTILIDADES	7897435102200	1.000	NULL
6074	MARTELO DE CARNE MADEIRA		6.80	COZINHA	7898917425053	1.000	NULL
6075	MÁSCARA CAPITÃO AMÉRICA		10.00	BRINQUEDOS	7908071500395	1.000	NULL
6076	MASCARA DE PANO		1.00	Geral	NULL	1.000	NULL
6077	MASCARA DESCARTAVEL SOLTA		1.00	Geral	NULL	1.000	NULL
6078	MASCARA DO HOMEN ARANHA		10.00	Geral	7908071500357	1.000	NULL
6079	MASCARA E ESPADA		28.00	BRINQUEDOS	7896464707677	1.000	NULL
6080	mascára homem aranha		13.00	Geral	NULL	1.000	NULL
6081	MASCARA HOMEM-ARANHA		20.00	Geral	6945875092429	1.000	NULL
6082	MASCARA HULK		10.00	BRINQUEDOS	7908071500333	1.000	NULL
6083	MASCARA INFANTIL		5.00	Geral	NULL	1.000	NULL
6084	MASCARA MEDI COMPANY  BRANCA		20.00	UTILIDADES	7896595410248	1.000	NULL
6085	MASCARA TEIA PRETA		7.00	BRINQUEDOS	7908071500371	1.000	NULL
6086	MASCARA UZY PRETA		25.00	UTILIDADES	NULL	1.000	NULL
6087	MASCARAS SUPER-HEROIS		20.00	Geral	9283637182092	1.000	NULL
6088	MASSA DE MODELAR STARSCHOOL		3.00	BRINQUEDOS	7897464703294	1.000	NULL
6089	MASSINHA		7.00	BRINQUEDOS	40232714931	1.000	NULL
6090	MASSINHA DE MODELAR ALCALEX		5.00	BRINQUEDOS	7898968775039	1.000	NULL
6091	MASSINHA DE MODELAR C/12 CORES		7.00	BRINQUEDOS	40232714931	1.000	NULL
6092	MAXI DUCHA ULTRA LORENZETTI		78.00	Geral	7896451824806	1.000	NULL
6093	MAXX TRUCK		55.00	BRINQUEDOS	7896871903235	1.000	NULL
6094	MB BONECO PELADO C/5		3.00	Geral	7898663781144	1.000	NULL
6095	MECHA TRANSFORMERS KOMBI		70.00	BRINQUEDOS	7899785708248	1.000	NULL
6096	medical center		55.00	BRINQUEDOS	7896464706373	1.000	NULL
6097	MEGA JUNIOR  BEACH		15.00	Geral	7898966563553	1.000	NULL
6098	MEIA		10.00	Geral	NULL	1.000	NULL
6099	MEIA   TRIFIL EG  PRETA		16.00	Geral	7891213512571	1.000	NULL
6100	meia adulto femenino		15.00	Geral	NULL	1.000	NULL
6101	MEIA CALÇA DE FRIO		30.00	Geral	NULL	1.000	NULL
6102	MEIA CALÇA G NATURAL		16.00	Geral	7891213207118	1.000	NULL
6103	MEIA CALÇA PRETA SEM PÉ		30.00	Geral	6985665899562	1.000	NULL
6104	MEIA CALÇA TRIFIL COR FUMÊ		14.00	UTILIDADES	7891213207187	1.000	NULL
6105	MEIA CALÇA TRIFIL TABACO UNICO		14.00	UTILIDADES	7891213207262	1.000	NULL
6106	meia de 12 sapatilha		12.00	Geral	NULL	1.000	NULL
6107	MEIA FINA		14.00	Geral	7891213213867	1.000	NULL
6108	MEIA FINA ADHERENCE		14.00	Geral	7891213512977	1.000	NULL
6109	MEIA FINA TRI FIL EG  CLÁSSICA		14.00	Geral	7891213512656	1.000	NULL
6110	MEIA HR		7.00	Geral	7897288820191	1.000	NULL
6111	MEIA INFANTIL		10.00	Geral	7898973430350	1.000	NULL
6112	meia infatil		12.00	Geral	NULL	1.000	NULL
6113	MEIA P/ BEBÊ		20.00	Geral	NULL	1.000	NULL
6114	meia tri fil cacau g		14.00	Geral	7891213207071	1.000	NULL
6115	MEIA TRIFIL EG CACAU		16.00	Geral	7891213512595	1.000	NULL
6116	MEIA TRIFIL EG NATURAL		16.00	Geral	7891213512618	1.000	NULL
6117	meia trifil g preta		13.00	Geral	7891213213652	1.000	NULL
6118	MEIA TRIFIL PÓ DE ARROZ		14.00	Geral	7891213460032	1.000	NULL
6119	MEIA TRIFIL PRETA  G		16.00	Geral	7891213207026	1.000	NULL
6120	MEIA TRIFIL PRETA UNICO		16.00	Geral	7891213207194	1.000	NULL
6121	MEIA TRIFIL TAM UNICO NATURAL		16.00	Geral	7891213207293	1.000	NULL
6122	MEIAS INFANTIS C/3		10.00	Geral	7789091070743	1.000	NULL
6123	MEIAS MASCULINAS		12.00	Geral	NULL	1.000	NULL
6124	MEIO VASO  CERAMICA MÉDIO		12.00	Geral	7896403215645	1.000	NULL
6125	meio vaso 2 color verde		12.00	JARDINAGEM	7898521060763	1.000	NULL
6126	MEIO VASO PRETO		7.50	Geral	7898521060725	1.000	NULL
6127	meio vaso preto		12.00	Geral	7898521060756	1.000	NULL
6128	MERMAID SEREIA		40.00	Geral	7899085145361	1.000	NULL
6129	MESA  INFANTIL  AZUL		40.00	Geral	7898036727007	1.000	NULL
6130	MESA AZUL		55.00	BRINQUEDOS	7898911068690	1.000	NULL
6131	MESA INFANTIL  ROSA  ARQUAPLAST		85.00	Geral	7908439800389	1.000	NULL
6132	MESA INFANTIL ARQUAPLAST		85.00	Geral	7908439800372	1.000	NULL
6133	MESA INFANTIL AZUL		55.00	Geral	7898577790508	1.000	NULL
6134	MESA INFANTIL AZUL		60.00	Geral	7898577791741	1.000	NULL
6135	MESA INFANTIL OFERTA		20.00	Geral	NULL	1.000	NULL
6136	MESA INFANTIL ROSA		40.00	Geral	7898036717008	1.000	NULL
6137	MESA ROSA		55.00	BRINQUEDOS	7898911068768	1.000	NULL
6138	METRO DE ELASTICO		2.00	Geral	NULL	1.000	NULL
6139	METRO DE TNT		5.00	PAPELARIA	NULL	1.000	NULL
6140	METRO DE TNT AMARELO		4.00	Geral	NULL	1.000	NULL
6141	METRO DE TNT BRANCO		4.00	Geral	NULL	1.000	NULL
6142	METRO DE TNT CINZA		5.00	Geral	NULL	1.000	NULL
6143	METRO DE TNT LILAS		5.00	Geral	NULL	1.000	NULL
6144	METRO DE TNT MARROM		4.00	Geral	NULL	1.000	NULL
6145	METRO DE TNT ROSA		5.00	UTILIDADES	NULL	1.000	NULL
6146	METRO DE TNT ROSA		4.50	Geral	NULL	1.000	NULL
6147	METRO DE TNT VERDE		4.00	Geral	NULL	1.000	NULL
6148	METRO DE TNT VERDE		4.50	Geral	NULL	1.000	NULL
6149	METRO DE TNT VERDE		5.00	Geral	NULL	1.000	NULL
6150	METRO DE TNT VERMELHO		4.50	Geral	NULL	1.000	NULL
6151	MIÇANGAS CRYSTAL GEMS METALLIC JEWELRY		20.00	BRINQUEDOS	7908492302745	1.000	NULL
6152	michila  mini		30.00	Geral	NULL	1.000	NULL
6153	MICROFONE MUSICAL MUSIC MIKE		25.00	BRINQUEDOS	7899890959061	1.000	NULL
6154	MICROFONE MUSICAL MUSIC MIKE		30.00	Geral	7898624605144	1.000	NULL
6155	microndas infantil erca		12.00	Geral	7898921701167	1.000	NULL
6156	milk baby s  banho faz xixi		65.00	BRINQUEDOS	7898283856161	1.000	NULL
6157	MINECRAFT		100.00	Geral	7894902102268	1.000	NULL
6158	mini   brinquedos carrinho		2.50	Geral	7898663781366	1.000	NULL
6159	mini  boiadeiro diverplas		15.00	Geral	7897063707426	1.000	NULL
6160	MINI  BRIN. DENTADURA		2.50	Geral	7898663780031	1.000	NULL
6161	MINI ALMOFADA		10.00	Geral	NULL	1.000	NULL
6162	mini basculante		9.00	Geral	7897063706375	1.000	NULL
6163	MINI BATEDEIRA DIVERPLAS		25.00	BRINQUEDOS	7897063706146	1.000	NULL
6164	MINI BONECA C/ CARRINHO		40.00	Geral	NULL	1.000	NULL
6165	MINI BONECO		2.00	Geral	7898663780352	1.000	NULL
6166	MINI BRINQ LINGUA DE SOGRA C/6		2.00	FESTA	7898663780260	1.000	NULL
